entry_id,line,section,subsection,group,venue_label,title,paper_url,code_labeled_url,primary_key,normalized_title,code_label_points_to_paper,verification
R0642,938,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Multimodal understanding,ICLR 2026,"A.I.R.: Enabling Adaptive, Iterative, and Reasoning-based Frame Selection For Video Question Answering",https://arxiv.org/abs/2510.04428,,arxiv:2510.04428,airenablingadaptiveiterativeandreasoningbasedframeselectionforvideoquestionanswering,False,catalog_only
R0643,939,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Multimodal understanding,arXiv 2026,AgentVista: Evaluating Multimodal Agents in Ultra-Challenging Realistic Visual Scenarios,https://arxiv.org/abs/2602.23166,,arxiv:2602.23166,agentvistaevaluatingmultimodalagentsinultrachallengingrealisticvisualscenarios,False,catalog_only
R0644,940,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Multimodal understanding,arXiv 2026,LVOmniBench: Pioneering Long Audio-Video Understanding Evaluation for Omnimodal LLMs,https://arxiv.org/abs/2603.19217,,arxiv:2603.19217,lvomnibenchpioneeringlongaudiovideounderstandingevaluationforomnimodalllms,False,catalog_only
R0645,943,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Multimodal generation,arXiv 2025,"MM-StoryAgent: Immersive Narrated Storybook Video Generation with a Multi-Agent Paradigm across Text, Image and Audio",https://arxiv.org/abs/2503.05242,https://github.com/X-PLUG/MM_StoryAgent,arxiv:2503.05242,mmstoryagentimmersivenarratedstorybookvideogenerationwithamultiagentparadigmacrosstextimageandaudio,False,catalog_only
R0646,944,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Multimodal generation,arXiv 2026,Qwen-Image-2.0 Technical Report,https://arxiv.org/abs/2605.10730,,arxiv:2605.10730,qwenimage20technicalreport,False,catalog_only
R0647,945,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Multimodal generation,arXiv 2025,Seedream 3.0 Technical Report,https://arxiv.org/abs/2504.11346,,arxiv:2504.11346,seedream30technicalreport,False,catalog_only
R0648,946,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Multimodal generation,arXiv 2026,MUSE: A Multi-agent Framework for Unconstrained Story Envisioning via Closed-Loop Cognitive Orchestration,https://arxiv.org/abs/2602.03028,,arxiv:2602.03028,museamultiagentframeworkforunconstrainedstoryenvisioningviaclosedloopcognitiveorchestration,False,catalog_only
R0649,947,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Multimodal generation,arXiv 2026,Mind-Brush: Integrating Agentic Cognitive Search and Reasoning into Image Generation,https://arxiv.org/abs/2602.01756,,arxiv:2602.01756,mindbrushintegratingagenticcognitivesearchandreasoningintoimagegeneration,False,catalog_only
R0650,948,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Multimodal generation,arXiv 2026,Towards Verifiable Multimodal Deep Research: A Multi-Agent Harness for Interleaved Report Generation,https://arxiv.org/abs/2605.29861,https://github.com/SnowNation101/Ptah,arxiv:2605.29861,towardsverifiablemultimodaldeepresearchamultiagentharnessforinterleavedreportgeneration,False,catalog_only
R0651,949,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Multimodal generation,arXiv 2025,Generative Universal Verifier as Multimodal Meta-Reasoner,https://arxiv.org/abs/2510.13804,,arxiv:2510.13804,generativeuniversalverifierasmultimodalmetareasoner,False,catalog_only
R0652,950,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Multimodal generation,arXiv 2025,SeedEdit 3.0: Fast and High-Quality Generative Image Editing,https://arxiv.org/abs/2506.05083,,arxiv:2506.05083,seededit30fastandhighqualitygenerativeimageediting,False,catalog_only
R0653,951,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Multimodal generation,arXiv 2026,GenAgent: Scaling Text-to-Image Generation via Agentic Multimodal Reasoning,https://arxiv.org/abs/2601.18543,,arxiv:2601.18543,genagentscalingtexttoimagegenerationviaagenticmultimodalreasoning,False,catalog_only
R0654,952,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Multimodal generation,arXiv 2025,Janus-Pro: Unified Multimodal Understanding and Generation with Data and Model Scaling,https://arxiv.org/abs/2501.17811,,arxiv:2501.17811,janusprounifiedmultimodalunderstandingandgenerationwithdataandmodelscaling,False,catalog_only
R0655,953,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Multimodal generation,arXiv 2026,MemoGen: Can Past Experience Improve Future Text-to-Image Generation?,https://arxiv.org/abs/2606.03243,,arxiv:2606.03243,memogencanpastexperienceimprovefuturetexttoimagegeneration,False,catalog_only
R0656,954,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Multimodal generation,arXiv 2026,Unify-Agent: A Unified Multimodal Agent for World-Grounded Image Synthesis,https://arxiv.org/abs/2603.29620,,arxiv:2603.29620,unifyagentaunifiedmultimodalagentforworldgroundedimagesynthesis,False,catalog_only
R0657,955,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Multimodal generation,arXiv 2025,Emerging Properties in Unified Multimodal Pretraining,https://arxiv.org/abs/2505.14683,,arxiv:2505.14683,emergingpropertiesinunifiedmultimodalpretraining,False,catalog_only
R0658,956,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Multimodal generation,arXiv 2026,Seedance 2.0: Advancing Video Generation for World Complexity,https://arxiv.org/abs/2604.14148,,arxiv:2604.14148,seedance20advancingvideogenerationforworldcomplexity,False,catalog_only
R0659,957,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Multimodal generation,arXiv 2026,Crayotter: Traceable Multi-Agent Workflows for Long-Form Video Editing,https://arxiv.org/abs/2606.07636,,arxiv:2606.07636,crayottertraceablemultiagentworkflowsforlongformvideoediting,False,catalog_only
R0660,960,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Omnimodal agency,arXiv 2025,Qwen3-Omni Technical Report,https://arxiv.org/abs/2509.17765,https://github.com/QwenLM/Qwen3-Omni,arxiv:2509.17765,qwen3omnitechnicalreport,False,catalog_only
R0661,961,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Omnimodal agency,arXiv 2025,Agent-Omni: Test-Time Multimodal Reasoning via Model Coordination for Understanding Anything,https://arxiv.org/abs/2511.02834,https://github.com/huawei-lin/Agent-Omni,arxiv:2511.02834,agentomnitesttimemultimodalreasoningviamodelcoordinationforunderstandinganything,False,catalog_only
R0662,962,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Omnimodal agency,arXiv 2026,OmniGAIA: Towards Native Omni-Modal AI Agents,,https://github.com/RUC-NLPIR/OmniGAIA,https://github.com/RUC-NLPIR/OmniGAIA,omnigaiatowardsnativeomnimodalaiagents,False,catalog_only
R0663,963,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Omnimodal agency,TrustCom 2025,OmniNova: A General Multimodal Agent Framework,https://arxiv.org/abs/2503.20028,,arxiv:2503.20028,omninovaageneralmultimodalagentframework,False,catalog_only
R0664,964,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Omnimodal agency,arXiv 2026,Orchestra-o1: Omnimodal Agent Orchestration,https://arxiv.org/abs/2606.13707,https://github.com/zfkarl/Orchestra-o1,arxiv:2606.13707,orchestrao1omnimodalagentorchestration,False,catalog_only
R0665,965,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Omnimodal agency,arXiv 2026,Agentic Active Omni-Modal Perception for Multi-Hop Audio-Visual Reasoning,https://arxiv.org/abs/2605.28192,,arxiv:2605.28192,agenticactiveomnimodalperceptionformultihopaudiovisualreasoning,False,catalog_only
R0666,966,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Omnimodal agency,ICML 2026,Native Active Perception as Reasoning for Omni-Modal Understanding,https://arxiv.org/abs/2606.19341,,arxiv:2606.19341,nativeactiveperceptionasreasoningforomnimodalunderstanding,False,catalog_only
R0667,967,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Omnimodal agency,arXiv 2025,Qwen2.5-Omni Technical Report,https://arxiv.org/abs/2503.20215,,arxiv:2503.20215,qwen25omnitechnicalreport,False,catalog_only
R0668,972,Applications: Long-Horizon Agents in Practice,General-Purpose Agents,Personal assistants,2023,AutoGPT: Autonomous Goal Pursuit,,https://github.com/Significant-Gravitas/AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,autogptautonomousgoalpursuit,False,catalog_only
R0669,973,Applications: Long-Horizon Agents in Practice,General-Purpose Agents,Personal assistants,2025,Manus: A General Autonomous Agent Product,https://manus.im,,https://manus.im,manusageneralautonomousagentproduct,False,catalog_only
R0670,974,Applications: Long-Horizon Agents in Practice,General-Purpose Agents,Personal assistants,ICLR 2024,GAIA: a benchmark for General AI Assistants,https://arxiv.org/abs/2311.12983,,arxiv:2311.12983,gaiaabenchmarkforgeneralaiassistants,False,catalog_only
R0671,975,Applications: Long-Horizon Agents in Practice,General-Purpose Agents,Personal assistants,arXiv 2026,SemaClaw: A Step Towards General-Purpose Personal AI Agents through Harness Engineering,https://arxiv.org/abs/2604.11548,,arxiv:2604.11548,semaclawasteptowardsgeneralpurposepersonalaiagentsthroughharnessengineering,False,catalog_only
R0672,976,Applications: Long-Horizon Agents in Practice,General-Purpose Agents,Personal assistants,arXiv 2026,APEX-Agents,https://arxiv.org/abs/2601.14242,,arxiv:2601.14242,apexagents,False,catalog_only
R0673,977,Applications: Long-Horizon Agents in Practice,General-Purpose Agents,Personal assistants,2025,OpenManus: An Open-Source Framework for Building General AI Agents,,https://github.com/FoundationAgents/OpenManus,https://github.com/FoundationAgents/OpenManus,openmanusanopensourceframeworkforbuildinggeneralaiagents,False,catalog_only
R0674,978,Applications: Long-Horizon Agents in Practice,General-Purpose Agents,Personal assistants,2025,Claude Code overview,https://code.claude.com/docs/en/overview,,https://code.claude.com/docs/en/overview,claudecodeoverview,False,catalog_only
R0675,979,Applications: Long-Horizon Agents in Practice,General-Purpose Agents,Personal assistants,2025,Introducing Codex,https://openai.com/index/introducing-codex/,,https://openai.com/index/introducing-codex,introducingcodex,False,catalog_only
R0676,980,Applications: Long-Horizon Agents in Practice,General-Purpose Agents,Personal assistants,arXiv 2026,PresentBench: A Fine-Grained Rubric-Based Benchmark for Slide Generation,https://arxiv.org/abs/2603.07244,,arxiv:2603.07244,presentbenchafinegrainedrubricbasedbenchmarkforslidegeneration,False,catalog_only
R0677,981,Applications: Long-Horizon Agents in Practice,General-Purpose Agents,Personal assistants,NeurIPS 2024,SpreadsheetBench: Towards Challenging Real World Spreadsheet Manipulation,http://papers.nips.cc/paper_files/paper/2024/hash/ac840df270ac537dd74530a15c332684-Abstract-Datasets_and_Benchmarks_Track.html,,https://papers.nips.cc/paper_files/paper/2024/hash/ac840df270ac537dd74530a15c332684-Abstract-Datasets_and_Benchmarks_Track.html,spreadsheetbenchtowardschallengingrealworldspreadsheetmanipulation,False,catalog_only
R0678,982,Applications: Long-Horizon Agents in Practice,General-Purpose Agents,Personal assistants,arXiv 2026,Claw-Eval: Towards Trustworthy Evaluation of Autonomous Agents,https://arxiv.org/abs/2604.06132,,arxiv:2604.06132,clawevaltowardstrustworthyevaluationofautonomousagents,False,catalog_only
R0679,983,Applications: Long-Horizon Agents in Practice,General-Purpose Agents,Personal assistants,arXiv 2026,"ClawMark: A Living-World Benchmark for Multi-Turn, Multi-Day, Multimodal Coworker Agents",https://arxiv.org/abs/2604.23781,,arxiv:2604.23781,clawmarkalivingworldbenchmarkformultiturnmultidaymultimodalcoworkeragents,False,catalog_only
R0680,984,Applications: Long-Horizon Agents in Practice,General-Purpose Agents,Personal assistants,arXiv 2026,MCP-Atlas: A Large-Scale Benchmark for Tool-Use Competency with Real MCP Servers,https://arxiv.org/abs/2602.00933,,arxiv:2602.00933,mcpatlasalargescalebenchmarkfortoolusecompetencywithrealmcpservers,False,catalog_only
R0681,985,Applications: Long-Horizon Agents in Practice,General-Purpose Agents,Personal assistants,arXiv 2026,OfficeQA Pro: An Enterprise Benchmark for End-to-End Grounded Reasoning,https://arxiv.org/abs/2603.08655,,arxiv:2603.08655,officeqaproanenterprisebenchmarkforendtoendgroundedreasoning,False,catalog_only
R0682,986,Applications: Long-Horizon Agents in Practice,General-Purpose Agents,Personal assistants,ICLR 2026,"The Tool Decathlon: Benchmarking Language Agents for Diverse, Realistic, and Long-Horizon Task Execution",https://arxiv.org/abs/2510.25726,,arxiv:2510.25726,thetooldecathlonbenchmarkinglanguageagentsfordiverserealisticandlonghorizontaskexecution,False,catalog_only
R0683,989,Applications: Long-Horizon Agents in Practice,General-Purpose Agents,Embodied agents and world models,arXiv 2025,Gemini Robotics: Bringing AI into the Physical World,https://arxiv.org/abs/2503.20020,,arxiv:2503.20020,geminiroboticsbringingaiintothephysicalworld,False,catalog_only
R0684,990,Applications: Long-Horizon Agents in Practice,General-Purpose Agents,Embodied agents and world models,arXiv 2025,GR00T N1: An Open Foundation Model for Generalist Humanoid Robots,https://arxiv.org/abs/2503.14734,https://github.com/NVIDIA/Isaac-GR00T,arxiv:2503.14734,gr00tn1anopenfoundationmodelforgeneralisthumanoidrobots,False,catalog_only
R0685,991,Applications: Long-Horizon Agents in Practice,General-Purpose Agents,Embodied agents and world models,CoRL 2024,OpenVLA: An Open-Source Vision-Language-Action Model,https://arxiv.org/abs/2406.09246,https://github.com/openvla/openvla,arxiv:2406.09246,openvlaanopensourcevisionlanguageactionmodel,False,catalog_only
R0686,992,Applications: Long-Horizon Agents in Practice,General-Purpose Agents,Embodied agents and world models,arXiv 2025,π₀.₅: a Vision-Language-Action Model with Open-World Generalization,https://arxiv.org/abs/2504.16054,https://github.com/Physical-Intelligence/openpi,arxiv:2504.16054,π₀₅avisionlanguageactionmodelwithopenworldgeneralization,False,catalog_only
R0687,993,Applications: Long-Horizon Agents in Practice,General-Purpose Agents,Embodied agents and world models,arXiv 2025,"V-JEPA 2: Self-Supervised Video Models Enable Understanding, Prediction and Planning",https://arxiv.org/abs/2506.09985,https://github.com/facebookresearch/vjepa2,arxiv:2506.09985,vjepa2selfsupervisedvideomodelsenableunderstandingpredictionandplanning,False,catalog_only
R0688,994,Applications: Long-Horizon Agents in Practice,General-Purpose Agents,Embodied agents and world models,ICML 2025,DINO-WM: World Models on Pre-trained Visual Features enable Zero-shot Planning,https://arxiv.org/abs/2411.04983,https://github.com/gaoyuezhou/dino_wm,arxiv:2411.04983,dinowmworldmodelsonpretrainedvisualfeaturesenablezeroshotplanning,False,catalog_only
R0689,995,Applications: Long-Horizon Agents in Practice,General-Purpose Agents,Embodied agents and world models,AAAI 2026,Seeing from Another Perspective: Evaluating Multi-View Understanding in MLLMs,https://doi.org/10.1609/AAAI.V40I14.38188,,https://doi.org/10.1609/AAAI.V40I14.38188,seeingfromanotherperspectiveevaluatingmultiviewunderstandinginmllms,False,catalog_only
R0690,996,Applications: Long-Horizon Agents in Practice,General-Purpose Agents,Embodied agents and world models,ICLR 2026,MMSI-Bench: A Benchmark for Multi-Image Spatial Intelligence,https://arxiv.org/abs/2505.23764,,arxiv:2505.23764,mmsibenchabenchmarkformultiimagespatialintelligence,False,catalog_only
R0691,997,Applications: Long-Horizon Agents in Practice,General-Purpose Agents,Embodied agents and world models,NeurIPS 2025,RoboRefer: Towards Spatial Referring with Reasoning in Vision-Language Models for Robotics,https://arxiv.org/abs/2506.04308,,arxiv:2506.04308,roborefertowardsspatialreferringwithreasoninginvisionlanguagemodelsforrobotics,False,catalog_only
R0692,998,Applications: Long-Horizon Agents in Practice,General-Purpose Agents,Embodied agents and world models,arXiv 2025,"PhyX: Does Your Model Have the ""Wits"" for Physical Reasoning?",https://arxiv.org/abs/2505.15929,,arxiv:2505.15929,phyxdoesyourmodelhavethewitsforphysicalreasoning,False,catalog_only
R0693,999,Applications: Long-Horizon Agents in Practice,General-Purpose Agents,Embodied agents and world models,ICML 2024,ContPhy: Continuum Physical Concept Learning and Reasoning from Videos,https://proceedings.mlr.press/v235/zheng24l.html,,https://proceedings.mlr.press/v235/zheng24l.html,contphycontinuumphysicalconceptlearningandreasoningfromvideos,False,catalog_only
